scenario,foregrounds,regime,filtered,replicate,method,candidates,discoveries,false,false_any,fdp,signal,detected,endpoints,endpoint_detected,jumps,jump_detected
uncertain,2,moderate,True,42,poisson,2,0,0,0,0.0,3,0,0,0,2,0
uncertain,2,moderate,True,42,fixed,2,0,0,0,0.0,3,0,0,0,2,0
uncertain,2,moderate,True,42,learned,2,0,0,0,0.0,3,0,0,0,2,0
uncertain,2,moderate,False,43,poisson,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,43,fixed,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,43,learned,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,43,poisson,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,43,fixed,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,43,learned,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,44,poisson,2,0,0,0,0.0,3,0,2,0,2,0
uncertain,2,moderate,False,44,fixed,2,0,0,0,0.0,3,0,2,0,2,0
uncertain,2,moderate,False,44,learned,2,0,0,0,0.0,3,0,2,0,2,0
uncertain,2,moderate,True,44,poisson,2,0,0,0,0.0,3,0,2,0,2,0
uncertain,2,moderate,True,44,fixed,2,0,0,0,0.0,3,0,2,0,2,0
uncertain,2,moderate,True,44,learned,2,0,0,0,0.0,3,0,2,0,2,0
uncertain,2,moderate,False,45,poisson,4,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,False,45,fixed,4,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,False,45,learned,4,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,True,45,poisson,4,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,True,45,fixed,4,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,True,45,learned,4,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,False,46,poisson,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,46,fixed,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,46,learned,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,46,poisson,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,46,fixed,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,46,learned,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,47,poisson,8,0,0,0,0.0,3,0,2,0,3,0
uncertain,2,moderate,False,47,fixed,8,0,0,0,0.0,3,0,2,0,3,0
uncertain,2,moderate,False,47,learned,8,0,0,0,0.0,3,0,2,0,3,0
uncertain,2,moderate,True,47,poisson,8,0,0,0,0.0,3,0,2,0,3,0
uncertain,2,moderate,True,47,fixed,8,0,0,0,0.0,3,0,2,0,3,0
uncertain,2,moderate,True,47,learned,8,0,0,0,0.0,3,0,2,0,3,0
uncertain,2,moderate,False,48,poisson,4,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,False,48,fixed,4,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,False,48,learned,4,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,True,48,poisson,4,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,True,48,fixed,4,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,True,48,learned,4,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,False,49,poisson,2,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,49,fixed,2,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,49,learned,2,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,49,poisson,2,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,49,fixed,2,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,49,learned,2,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,50,poisson,4,0,0,0,0.0,3,0,0,0,1,0
uncertain,2,moderate,False,50,fixed,4,0,0,0,0.0,3,0,0,0,1,0
uncertain,2,moderate,False,50,learned,4,0,0,0,0.0,3,0,0,0,1,0
uncertain,2,moderate,True,50,poisson,4,0,0,0,0.0,3,0,0,0,1,0
uncertain,2,moderate,True,50,fixed,4,0,0,0,0.0,3,0,0,0,1,0
uncertain,2,moderate,True,50,learned,4,0,0,0,0.0,3,0,0,0,1,0
uncertain,2,moderate,False,51,poisson,0,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,False,51,fixed,0,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,False,51,learned,0,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,True,51,poisson,0,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,True,51,fixed,0,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,True,51,learned,0,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,False,52,poisson,2,0,0,0,0.0,3,0,2,0,2,0
uncertain,2,moderate,False,52,fixed,2,0,0,0,0.0,3,0,2,0,2,0
uncertain,2,moderate,False,52,learned,2,0,0,0,0.0,3,0,2,0,2,0
uncertain,2,moderate,True,52,poisson,2,0,0,0,0.0,3,0,2,0,2,0
uncertain,2,moderate,True,52,fixed,2,0,0,0,0.0,3,0,2,0,2,0
uncertain,2,moderate,True,52,learned,2,0,0,0,0.0,3,0,2,0,2,0
uncertain,2,moderate,False,53,poisson,4,2,2,1,1.0,3,0,1,0,1,0
uncertain,2,moderate,False,53,fixed,4,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,53,learned,4,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,53,poisson,4,2,2,1,1.0,3,0,1,0,1,0
uncertain,2,moderate,True,53,fixed,4,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,53,learned,4,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,54,poisson,2,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,54,fixed,2,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,54,learned,2,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,54,poisson,2,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,54,fixed,2,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,54,learned,2,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,55,poisson,2,2,0,0,0.0,3,1,1,1,2,1
uncertain,2,moderate,False,55,fixed,2,2,0,0,0.0,3,1,1,1,2,1
uncertain,2,moderate,False,55,learned,2,2,0,0,0.0,3,1,1,1,2,1
uncertain,2,moderate,True,55,poisson,2,2,0,0,0.0,3,1,1,1,2,1
uncertain,2,moderate,True,55,fixed,2,2,0,0,0.0,3,1,1,1,2,1
uncertain,2,moderate,True,55,learned,2,2,0,0,0.0,3,1,1,1,2,1
uncertain,2,moderate,False,56,poisson,4,2,0,0,0.0,3,1,1,1,2,1
uncertain,2,moderate,False,56,fixed,4,2,0,0,0.0,3,1,1,1,2,1
uncertain,2,moderate,False,56,learned,4,2,0,0,0.0,3,1,1,1,2,1
uncertain,2,moderate,True,56,poisson,4,2,0,0,0.0,3,1,1,1,2,1
uncertain,2,moderate,True,56,fixed,4,2,0,0,0.0,3,1,1,1,2,1
uncertain,2,moderate,True,56,learned,4,2,0,0,0.0,3,1,1,1,2,1
uncertain,2,moderate,False,57,poisson,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,57,fixed,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,57,learned,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,57,poisson,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,57,fixed,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,57,learned,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,58,poisson,0,0,0,0,0.0,3,0,1,0,3,0
uncertain,2,moderate,False,58,fixed,0,0,0,0,0.0,3,0,1,0,3,0
uncertain,2,moderate,False,58,learned,0,0,0,0,0.0,3,0,1,0,3,0
uncertain,2,moderate,True,58,poisson,0,0,0,0,0.0,3,0,1,0,3,0
uncertain,2,moderate,True,58,fixed,0,0,0,0,0.0,3,0,1,0,3,0
uncertain,2,moderate,True,58,learned,0,0,0,0,0.0,3,0,1,0,3,0
uncertain,2,moderate,False,59,poisson,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,59,fixed,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,59,learned,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,59,poisson,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,59,fixed,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,59,learned,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,60,poisson,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,60,fixed,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,60,learned,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,60,poisson,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,60,fixed,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,60,learned,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,61,poisson,4,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,False,61,fixed,4,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,False,61,learned,4,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,True,61,poisson,4,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,True,61,fixed,4,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,True,61,learned,4,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,False,62,poisson,0,0,0,0,0.0,3,0,0,0,1,0
uncertain,2,moderate,False,62,fixed,0,0,0,0,0.0,3,0,0,0,1,0
uncertain,2,moderate,False,62,learned,0,0,0,0,0.0,3,0,0,0,1,0
uncertain,2,moderate,True,62,poisson,0,0,0,0,0.0,3,0,0,0,1,0
uncertain,2,moderate,True,62,fixed,0,0,0,0,0.0,3,0,0,0,1,0
uncertain,2,moderate,True,62,learned,0,0,0,0,0.0,3,0,0,0,1,0
uncertain,2,moderate,False,63,poisson,2,0,0,0,0.0,3,0,2,0,3,0
uncertain,2,moderate,False,63,fixed,2,0,0,0,0.0,3,0,2,0,3,0
uncertain,2,moderate,False,63,learned,2,0,0,0,0.0,3,0,2,0,3,0
uncertain,2,moderate,True,63,poisson,2,0,0,0,0.0,3,0,2,0,3,0
uncertain,2,moderate,True,63,fixed,2,0,0,0,0.0,3,0,2,0,3,0
uncertain,2,moderate,True,63,learned,2,0,0,0,0.0,3,0,2,0,3,0
uncertain,2,moderate,False,64,poisson,4,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,64,fixed,4,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,64,learned,4,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,64,poisson,4,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,64,fixed,4,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,64,learned,4,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,65,poisson,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,65,fixed,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,65,learned,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,65,poisson,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,65,fixed,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,65,learned,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,66,poisson,6,2,0,0,0.0,3,1,2,1,2,1
uncertain,2,moderate,False,66,fixed,6,2,0,0,0.0,3,1,2,1,2,1
uncertain,2,moderate,False,66,learned,6,2,0,0,0.0,3,1,2,1,2,1
uncertain,2,moderate,True,66,poisson,6,2,0,0,0.0,3,1,2,1,2,1
uncertain,2,moderate,True,66,fixed,6,2,0,0,0.0,3,1,2,1,2,1
uncertain,2,moderate,True,66,learned,6,2,0,0,0.0,3,1,2,1,2,1
uncertain,2,moderate,False,67,poisson,4,2,2,1,1.0,3,0,2,0,3,0
uncertain,2,moderate,False,67,fixed,4,0,0,0,0.0,3,0,2,0,3,0
uncertain,2,moderate,False,67,learned,4,0,0,0,0.0,3,0,2,0,3,0
uncertain,2,moderate,True,67,poisson,4,2,2,1,1.0,3,0,2,0,3,0
uncertain,2,moderate,True,67,fixed,4,0,0,0,0.0,3,0,2,0,3,0
uncertain,2,moderate,True,67,learned,4,0,0,0,0.0,3,0,2,0,3,0
uncertain,2,moderate,False,68,poisson,6,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,False,68,fixed,6,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,False,68,learned,6,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,True,68,poisson,6,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,True,68,fixed,6,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,True,68,learned,6,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,False,69,poisson,2,2,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,False,69,fixed,2,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,False,69,learned,2,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,True,69,poisson,2,2,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,True,69,fixed,2,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,True,69,learned,2,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,False,70,poisson,2,2,0,0,0.0,3,1,1,1,1,1
uncertain,2,moderate,False,70,fixed,2,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,70,learned,2,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,70,poisson,2,2,0,0,0.0,3,1,1,1,1,1
uncertain,2,moderate,True,70,fixed,2,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,70,learned,2,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,71,poisson,2,0,0,0,0.0,3,0,2,0,2,0
uncertain,2,moderate,False,71,fixed,2,0,0,0,0.0,3,0,2,0,2,0
uncertain,2,moderate,False,71,learned,2,0,0,0,0.0,3,0,2,0,2,0
uncertain,2,moderate,True,71,poisson,2,0,0,0,0.0,3,0,2,0,2,0
uncertain,2,moderate,True,71,fixed,2,0,0,0,0.0,3,0,2,0,2,0
uncertain,2,moderate,True,71,learned,2,0,0,0,0.0,3,0,2,0,2,0
uncertain,2,moderate,False,72,poisson,0,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,False,72,fixed,0,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,False,72,learned,0,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,True,72,poisson,0,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,True,72,fixed,0,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,True,72,learned,0,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,False,73,poisson,2,2,0,0,0.0,3,1,1,1,1,1
uncertain,2,moderate,False,73,fixed,2,2,0,0,0.0,3,1,1,1,1,1
uncertain,2,moderate,False,73,learned,2,2,0,0,0.0,3,1,1,1,1,1
uncertain,2,moderate,True,73,poisson,2,2,0,0,0.0,3,1,1,1,1,1
uncertain,2,moderate,True,73,fixed,2,2,0,0,0.0,3,1,1,1,1,1
uncertain,2,moderate,True,73,learned,2,2,0,0,0.0,3,1,1,1,1,1
uncertain,2,moderate,False,74,poisson,0,0,0,0,0.0,3,0,0,0,2,0
uncertain,2,moderate,False,74,fixed,0,0,0,0,0.0,3,0,0,0,2,0
uncertain,2,moderate,False,74,learned,0,0,0,0,0.0,3,0,0,0,2,0
uncertain,2,moderate,True,74,poisson,0,0,0,0,0.0,3,0,0,0,2,0
uncertain,2,moderate,True,74,fixed,0,0,0,0,0.0,3,0,0,0,2,0
uncertain,2,moderate,True,74,learned,0,0,0,0,0.0,3,0,0,0,2,0
uncertain,2,moderate,False,75,poisson,4,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,False,75,fixed,4,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,False,75,learned,4,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,True,75,poisson,4,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,True,75,fixed,4,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,True,75,learned,4,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,False,76,poisson,4,2,0,0,0.0,3,1,1,0,2,1
uncertain,2,moderate,False,76,fixed,4,2,0,0,0.0,3,1,1,0,2,1
uncertain,2,moderate,False,76,learned,4,2,0,0,0.0,3,1,1,0,2,1
uncertain,2,moderate,True,76,poisson,4,2,0,0,0.0,3,1,1,0,2,1
uncertain,2,moderate,True,76,fixed,4,2,0,0,0.0,3,1,1,0,2,1
uncertain,2,moderate,True,76,learned,4,2,0,0,0.0,3,1,1,0,2,1
uncertain,2,moderate,False,77,poisson,2,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,False,77,fixed,2,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,False,77,learned,2,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,True,77,poisson,2,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,True,77,fixed,2,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,True,77,learned,2,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,False,78,poisson,2,2,0,0,0.0,3,1,1,1,1,1
uncertain,2,moderate,False,78,fixed,2,2,0,0,0.0,3,1,1,1,1,1
uncertain,2,moderate,False,78,learned,2,2,0,0,0.0,3,1,1,1,1,1
uncertain,2,moderate,True,78,poisson,2,2,0,0,0.0,3,1,1,1,1,1
uncertain,2,moderate,True,78,fixed,2,2,0,0,0.0,3,1,1,1,1,1
uncertain,2,moderate,True,78,learned,2,2,0,0,0.0,3,1,1,1,1,1
uncertain,2,moderate,False,79,poisson,0,0,0,0,0.0,3,0,0,0,1,0
uncertain,2,moderate,False,79,fixed,0,0,0,0,0.0,3,0,0,0,1,0
uncertain,2,moderate,False,79,learned,0,0,0,0,0.0,3,0,0,0,1,0
uncertain,2,moderate,True,79,poisson,0,0,0,0,0.0,3,0,0,0,1,0
uncertain,2,moderate,True,79,fixed,0,0,0,0,0.0,3,0,0,0,1,0
uncertain,2,moderate,True,79,learned,0,0,0,0,0.0,3,0,0,0,1,0
uncertain,2,moderate,False,80,poisson,4,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,80,fixed,4,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,80,learned,4,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,80,poisson,4,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,80,fixed,4,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,80,learned,4,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,81,poisson,6,2,0,0,0.0,3,1,1,1,1,1
uncertain,2,moderate,False,81,fixed,6,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,81,learned,6,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,81,poisson,6,2,0,0,0.0,3,1,1,1,1,1
uncertain,2,moderate,True,81,fixed,6,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,81,learned,6,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,82,poisson,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,82,fixed,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,82,learned,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,82,poisson,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,82,fixed,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,82,learned,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,83,poisson,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,83,fixed,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,83,learned,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,83,poisson,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,83,fixed,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,83,learned,0,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,84,poisson,2,2,0,0,0.0,3,1,1,1,1,1
uncertain,2,moderate,False,84,fixed,2,2,0,0,0.0,3,1,1,1,1,1
uncertain,2,moderate,False,84,learned,2,2,0,0,0.0,3,1,1,1,1,1
uncertain,2,moderate,True,84,poisson,2,2,0,0,0.0,3,1,1,1,1,1
uncertain,2,moderate,True,84,fixed,2,2,0,0,0.0,3,1,1,1,1,1
uncertain,2,moderate,True,84,learned,2,2,0,0,0.0,3,1,1,1,1,1
uncertain,2,moderate,False,85,poisson,0,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,False,85,fixed,0,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,False,85,learned,0,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,True,85,poisson,0,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,True,85,fixed,0,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,True,85,learned,0,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,False,86,poisson,2,2,0,0,0.0,3,1,1,1,1,1
uncertain,2,moderate,False,86,fixed,2,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,86,learned,2,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,86,poisson,2,2,0,0,0.0,3,1,1,1,1,1
uncertain,2,moderate,True,86,fixed,2,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,86,learned,2,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,87,poisson,2,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,87,fixed,2,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,87,learned,2,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,87,poisson,2,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,87,fixed,2,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,87,learned,2,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,88,poisson,2,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,False,88,fixed,2,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,False,88,learned,2,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,True,88,poisson,2,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,True,88,fixed,2,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,True,88,learned,2,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,False,89,poisson,2,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,False,89,fixed,2,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,False,89,learned,2,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,True,89,poisson,2,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,True,89,fixed,2,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,True,89,learned,2,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,False,90,poisson,4,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,False,90,fixed,4,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,False,90,learned,4,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,True,90,poisson,4,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,True,90,fixed,4,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,True,90,learned,4,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,False,91,poisson,2,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,False,91,fixed,2,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,False,91,learned,2,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,True,91,poisson,2,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,True,91,fixed,2,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,True,91,learned,2,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,False,92,poisson,2,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,False,92,fixed,2,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,False,92,learned,2,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,True,92,poisson,2,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,True,92,fixed,2,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,True,92,learned,2,0,0,0,0.0,3,0,0,0,0,0
uncertain,2,moderate,False,93,poisson,4,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,93,fixed,4,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,93,learned,4,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,93,poisson,4,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,93,fixed,4,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,93,learned,4,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,94,poisson,6,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,94,fixed,6,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,94,learned,6,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,94,poisson,6,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,94,fixed,6,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,True,94,learned,6,0,0,0,0.0,3,0,1,0,1,0
uncertain,2,moderate,False,95,poisson,4,2,0,0,0.0,3,1,1,1,2,1
uncertain,2,moderate,False,95,fixed,4,2,0,0,0.0,3,1,1,1,2,1
uncertain,2,moderate,False,95,learned,4,2,0,0,0.0,3,1,1,1,2,1
uncertain,2,moderate,True,95,poisson,4,2,0,0,0.0,3,1,1,0,2,1
uncertain,2,moderate,True,95,fixed,4,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,True,95,learned,4,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,False,96,poisson,6,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,False,96,fixed,6,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,False,96,learned,6,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,True,96,poisson,6,0,0,0,0.0,3,0,1,0,2,0
uncertain,2,moderate,True,96,fixed,6,0,0,0,0.0,3,0,1,0,2,0
